text,translated_te,lang,id,polarization,political,racial/ethnic,religious,gender/sexual,other,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
"Я считаю, что место женщины на куни",స్త్రీ యొక్క స్థానం గురించి నేను అనుకుంటున్నాను.,rus,rus_4df940355376d8b4f35adbcd0c4d8725,1,0,0,0,1,0,0,0,0,0,0,0
"Мужчина, если к 35 годам ничего не добился — ничего страшного. Можно записаться в качалку, выучить JavaScript, выбиться в люди и завести семью. Если женщина просрала свою жизнь к 35, то радикально что-то поменять почти невозможно. Наверное, поэтому иудеи в своих молитвах говорят: ""Благословен Господь за то, что не создал меня женщиной.""","ఒక వ్యక్తి 35 సంవత్సరాల వయస్సు వచ్చేలోపు ఏమీ సాధించలేకపోతే, అది పెద్ద సమస్య కాదు. వ్యాయామశాలలో చేరడం, జావాస్క్రిప్ట్ నేర్చుకోవడం, సామాజికంగా రాణించడం మరియు కుటుంబం ఏర్పాటు చేసుకోవడం వంటివి చేయవచ్చు. ఒక స్త్రీ తన జీవితాన్ని 35 సంవత్సరాల వయస్సు",rus,rus_7fca1727f391c17a6eabc01d88c0c6bf,1,0,0,1,1,0,0,0,0,0,0,0
"Знаете почему израильтяне такие кровожадные? Потому что они иудеи. Их Господь не учил прощать. А только око за око и зуб за зуб. А они хорошие ученики и кратно исполняют волю своего Господа. А христиане православные они другие. Мы вон хххлов караем, и при этом жалеем как дурных.","వారు ఎందుకు చాలా క్రూరంగా ఉంటారు? ఎందుకంటే వారు యూదులు. దేవుడు వారిని క్షమించమని నేర్పించలేదు. కేవలం ""ఒకరికి ఒకటి, ఒకరికి మరొకటి"" అని మాత్రమే బోధించాడు. అయితే, వారు తమ దేవుని ఆజ్ఞలను చాలా బాగా పాటిస్తారు. క్రైస్తవులు, ముఖ్య",rus,rus_1dc83b7a0d2eb2b765077fa6fa6bd2c3,1,0,1,1,0,0,0,0,0,0,0,0
"т.е. есть избыток электроэнергии в 21%, но цены для населения , капиталюги не снижают, а только повышают. где же та рука рынка или как ещё говорят общественный договор, который должен снизить цены при избытке? При социализме такой херни не было а в будущем, так подавно","అంటే, విద్యుత్ ఉత్పత్తి 21% ఎక్కువ, కానీ ప్రజల కోసం ధరలు తగ్గించకుండా, మరింత పెంచుతున్నారు. ఉత్పత్తి ఎక్కువగా ఉన్నప్పుడు ధరలను తగ్గించడానికి మార్కెట్ లేదా ప్రజా ఒప్పందం ఎక్కడ ఉంది? సామాజికవాదంలో ఇలాంటి సమస్యలు లేవు, భవిష్యత్తులో మరింత తీవ్రమవుతాయి.",rus,rus_f8a9ca4e003414257d373d18feeb1469,1,1,0,0,0,1,0,0,0,0,0,0
"Как же меня достали ноющие айтишники, мол у них 6 часов подряд мозг непрерывно работает.

Давайте откроем айтишникам секрет, что ВСЕ, БЛЯТЬ, НА РАБОТЕ ДУМАЮТ???


Водители автобуса непрерывно думают и следят за концентрацией, врачи думают, химики думают, дизайнеры думают! ВСЕ!","""ఈ ఐటీ నిపుణులు నిరంతరం పనిచేస్తూ, తమ మెదడును నిరంతరం ఉపయోగిస్తున్నారని చెప్పడం నాకు చాలా విసుగు తెప్పిస్తుంది.
""
""ఐటీ నిపుణులకు ఒక విషయం చెప్పేద్దాం, ప్రతి ఒక్కరూ పనిలో ఆలోచిస్తున్నారా???
""
""బస్సు డ్రైవర్లు, వైద్యులు, ర",rus,rus_61befff374cf65aee6e9e2b7907686b5,1,0,0,0,0,1,0,0,0,0,0,0
"Звучит жестоко, но будущее за нейронками: человек — капризное создание, которое выёживается, а нейронка будет работать без устали и не требует еды.","ఇది చాలా కఠినంగా ఉంది, కానీ భవిష్యత్తులో న్యూరోన్‌లు ఆధిపత్యం చెలాయించే అవకాశం ఉంది: మనుషులు సున్నితమైన జీవులు, వారు కోరికలను కలిగి ఉంటారు, కానీ న్యూరోన్‌లు నిరంతరం పనిచేయగలవు మరియు వాటికి ఆహారం అవసరం లేదు.",rus,rus_1845bff8aaf5f44ecf9a9d50d03fa88c,1,0,0,0,0,1,0,0,0,0,0,0
"В России нужно пресекать незаконное использование нейроинтерфейсов и технологий нейроинформатики. Они используются для тайной слежки, визуализации памяти, перехвата воли людей. К сожалению, #ФСБ недостаточно борется с этими преступными проявлениями","రష్యాలో, న్యూరోఇంటర్‌ఫేస్‌లు మరియు న్యూరోఇన్ఫర్మేటిక్స్ సాంకేతికతల యొక్క చట్టవిరుద్ధ వినియోగాన్ని అరికట్టాలి. వీటిని రహస్యంగా నిఘా వేయడానికి, జ్ఞాపకాలను దృశ్యమానం చేయడానికి, మరియు ప్రజల ఆలోచనలను సంగ్రహించడానికి ఉపయోగిస్తారు",rus,rus_4ffc74ff7bd9f602cdbdf36db52de06e,1,1,0,0,0,1,0,0,0,0,0,0
ప్రభుత్వం నిన్న కొత్త విద్యా సంస్కరణ బిల్లును ఆమోదించింది.,ప్రభుత్వం నిన్న కొత్త విద్యా సంస్కరణ చట్టాన్ని ఆమోదించింది.,tel,tel_d2ab67895772ab38dc98bfece758eca0,0,0,0,0,0,0,0,0,0,0,0,0
ఆగస్టు 9న రాఖీ పండుగ,ఆగస్టు 9న రాఖీ పండుగ జరుపుకుంటారు.,tel,tel_cfe3576baa3e454998739662d12864e3,0,0,0,0,0,0,0,0,0,0,0,0
హైదరాబాద్‌లో కొత్త మ్యూజియం ప్రారంభమైంది,హైదరాబాద్‌లో కొత్త మ్యూజియం ప్రారంభమైంది.,tel,tel_d676947e1d062b582c5fd80bc6819578,0,0,0,0,0,0,0,0,0,0,0,0
భారతదేశంలో చాలా మంది హిందూ మతాన్ని అనుసరిస్తారు,భారతదేశంలో చాలా మంది ప్రజలు హిందూ మతాన్ని అనుసరిస్తున్నారు.,tel,tel_50b67c3539958e72d04fe5938faa6b9a,0,0,0,0,0,0,0,0,0,0,0,0
ప్రపంచ ఆరోగ్య సంస్థ కొత్త గ్లోబల్ హెల్త్ సర్వైలెన్స్ నెట్‌వర్క్‌ను ప్రారంభించింది.,ప్రపంచ ఆరోగ్య సంస్థ కొత్త ప్రపంచ ఆరోగ్య పర్యవేక్షణ నెట్‌వర్క్‌ను ప్రారంభించింది.,tel,tel_be000292130a8aa18c7e591b36bfc90b,0,0,0,0,0,0,0,0,0,0,0,0
మా స్కూల్‌లో కొత్త లైబ్రరీ ప్రారంభమైంది,మా పాఠశాలలో కొత్త లైబ్రరీ ప్రారంభమైంది.,tel,tel_1fcf132591f85a0407ced37855e503e2,0,0,0,0,0,0,0,0,0,0,0,0
క్రికెట్ జట్టు రేపు ఆస్ట్రేలియాతో మ్యాచ్ ఆడుతుంది.,క్రికెట్ జట్టు రేపు ఆస్ట్రేలియాతో మ్యాచ్ ఆడనుంది.,tel,tel_55ff67e7e0326e895b9e7e73acdaba23,0,0,0,0,0,0,0,0,0,0,0,0
గత దశాబ్దంలో భూమి సగటు ఉష్ణోగ్రత సుమారు 1.1 డిగ్రీల సెల్సియస్ పెరిగింది.,గత దశాబ్దంలో భూమి యొక్క సగటు ఉష్ణోగ్రత సుమారు 1.1 డిగ్రీల సెల్సియస్ పెరిగింది.,tel,tel_bc49e4bbe78e1cf373101cb5b42ab1d2,0,0,0,0,0,0,0,0,0,0,0,0
ఈరోజు హైదరాబాద్‌లో వర్షం పడే అవకాశం ఉంది.,ఈ రోజు హైదరాబాద్‌లో వర్షం కురిసే అవకాశం ఉంది.,tel,tel_bdef1e67c810554c22a645b48009571c,0,0,0,0,0,0,0,0,0,0,0,0
ప్రపంచంలోని తొలి బుల్లెట్ రైలు 1964లో జపాన్‌లో టోక్యో నుండి ఒసాకా వరకు ప్రారంభమైంది.,"ప్రపంచంలో మొట్టమొదటి బుల్లెట్ రైలు 1964లో జపాన్‌లో, టోక్యో నుండి ఒసాకా వరకు ప్రారంభమైంది.",tel,tel_6bbd980863bc159f4e346dc6a303ceac,0,0,0,0,0,0,0,0,0,0,0,0
ఈ సమాజంలో మహిళల మాటకు విలువ తక్కువ,ఈ సమాజంలో మహిళల అభిప్రాయాలకు తక్కువ ప్రాధాన్యత ఉంది.,tel,tel_d8a2582956a8f78358bf35a74724da55,1,0,0,0,1,0,1,0,0,0,1,0
ఈ నాయకుడు తన స్వార్థం కోసం మాత్రమే పని చేస్తాడు.,ఈ నాయకుడు కేవలం తన స్వార్థం కోసం మాత్రమే పనిచేస్తాడు.,tel,tel_1b1435f1782739cb309dbefe84f8df7e,1,1,0,0,0,0,0,1,0,0,0,0
కొన్ని చోట్ల నల్లజాతీయుతో ఇంకా చెడుగా ప్రవర్తిస్తున్నారు.,"కొన్ని ప్రదేశాల్లో, నల్లజాతి ప్రజలతో ఇంకా ద్వేషపూరిత ప్రవర్తన కొనసాగుతోంది.",tel,tel_7c7f9defab93420a4640307a800ae567,1,0,1,0,0,0,1,0,0,0,1,0
కొన్ని అంతర్జాతీయ సంస్థలు పెద్ద దేశాల నియంత్రణలోనే ఉంటాయి.,కొన్ని అంతర్జాతీయ సంస్థలు పెద్ద దేశాల ఆధీనంలో ఉంటాయి.,tel,tel_4b027e47cfce3bc6e1449d7d03fbc7bb,1,0,0,0,0,1,0,1,0,0,0,0
దళితులకి ఈ రాష్ట్రంలో ఎప్పుడూ గౌరవం దక్కదు.,ఈ రాష్ట్రంలో దళితులకు ఎప్పటికీ గౌరవం లభించదు.,tel,tel_e2497244fadf832125c498ad664cd247,1,0,1,0,0,0,1,0,0,0,1,0
పురుషులే బలమైన నాయకులు అవుతారు.,పురుషులు సాధారణంగా బలమైన నాయకులుగా ఉంటారు.,tel,tel_8e5b9d3659939d54f7136df7baa85391,1,0,0,0,1,0,1,0,0,0,0,1
ఈ నగరంలో పోలీసులు నేరస్థులను పట్టుకోవడంలో విఫలమవుతున్నారు.,"ఈ నగరంలో, పోలీసులు నేరస్థులను పట్టుకోవడంలో విఫలమవుతున్నారు.",tel,tel_1a6125f223e4aed845453a5f0b03fd93,1,0,0,0,0,1,0,0,0,0,0,1
కొన్ని దేశాలు మత స్వేచ్ఛను పూర్తిగా అణచివేస్తున్నాయి.,కొన్ని దేశాలు మత స్వేచ్ఛను పూర్తిగా అడ్డుకుంటున్నాయి.,tel,tel_6529802670264b4595f6419cf8103cda,1,0,0,1,0,0,0,1,0,1,0,1
మహిళలకు సమాన వేతనం ఇవ్వని సంస్థలు చట్టానికి లోబడాలి.,మహిళలకు సమాన వేతనం ఇవ్వని సంస్థలు చట్టానికి కట్టుబడి ఉండాలి.,tel,tel_468d5a9de447ffd5fcb73490a36108b5,1,0,0,0,1,0,0,0,0,0,1,0
ఎన్నికల్లో అవినీతి వల్ల ప్రజల ఓటు విలువ తగ్గుతోంది.,ఎన్నికలలో అవినీతి కారణంగా ప్రజల ఓటు విలువ తగ్గిపోతోంది.,tel,tel_d273c51132b30c1be3eacc9f0d059f0a,1,1,0,0,0,0,0,0,0,0,0,1
"Sayın Vekilimiz; TC ,Büyük bir Devlet ve Sosyal Devlet İlkesi gereği sınırsız nafakayada çözüm bulacaktır.","గౌరవనీయులైన ప్రతినిధికి, టర్కిష్ రిపబ్లిక్ (TC), ఒక గొప్ప మరియు సామాజిక రాజ్యంగా, అనంతమైన సహాయం అందించడానికి ఒక పరిష్కారాన్ని కనుగొంటుంది.",tur,tur_3132f326d5d42c8e5febe63d3a92bb2d,0,0,0,0,0,0,0,0,0,0,0,0
Bir ihtimal Turk Milliyetcileri guclu bir sekilde iktidar ortagi olabilirdi! Devlet Bahceli elinin tersiyle itmeyeydi!,"ఒక అవకాశం ఏమిటంటే, టర్క్ జాతీయవాదులు బలమైన భాగస్వాములుగా ఉండగలరు! అయితే, దేవ్ బాహ్చెలి దీనికి వ్యతిరేకంగా ఉంటారు!",tur,tur_a2cceb7ddfa9b32c39ad45d6f1f71d56,0,0,0,0,0,0,0,0,0,0,0,0
Alkol'ün saati mi olurmuş. Yetken yetken başlamak lazım :),ఆల్కహాల్ తీసుకోవడానికి సరైన సమయం. వెంటనే ప్రారంభించడం అవసరం :),tur,tur_d63627b68b303efcf7ad4535c49d90aa,0,0,0,0,0,0,0,0,0,0,0,0
"Eğer ""bir"" ve ""birlik"" olmak çözüyorsa sorunları.... ülke olarak Neden Hala Yiyoruz ""BİRBİRİMİZİ""...?","""ఒకటి"" మరియు ""సమిష్టి""గా ఉండటం సమస్యలను పరిష్కరిస్తే... దేశంగా మనం ఇంకా ఎందుకు ""ఒకరినొకరు"" ద్వేషిస్తున్నాము...?",tur,tur_3a9e17e7df951069cba965616f519054,0,0,0,0,0,0,0,0,0,0,0,0
#BizBizeYeterizTürkiyem diyerek Devlet - Millet elele verdik.,"""మేము ఒకరికొకరు సహాయం చేసుకుంటే, మనం విజయం సాధించగలము"" అని చెప్పి, ప్రభుత్వం మరియు ప్రజలు కలిసి పనిచేశారు.",tur,tur_833438d695d115a9970d470475b70ecf,0,0,0,0,0,0,0,0,0,0,0,0
Anayasa gizli oyu emrediyor... Bu oy gizli mi??? Bu Anayasa meşru mu??? FETÖ tehdidiyle oy mu kullanılır??? https://t.co/u0yOjtVkMX,రాజ్యాంగం రహస్య ఓటును ఆదేశిస్తోంది... ఈ ఓటు రహస్యమా??? ఈ రాజ్యాంగం చట్టబద్ధమా??? FETÖ ద్వారా ఓటు ఉపయోగిస్తున్నారా??? https://t.co/u0yOjtVkMX,tur,tur_bfa21c53f4cd8236f4f004354c95fe5a,0,0,0,0,0,0,0,0,0,0,0,0
"Öğretmen geleceğe bir nefestir, Ülkemizin güçlü yarınları eğitimle gülecektir. Biz ek 40 bini sizinle alacağız, Bilge Lider'in yardımıyla ek 40 bin atama gelecektir.","ఉపాధ్యాయులు భవిష్యత్తుకు ఒక ఊపిరి, మన దేశం యొక్క బలమైన భవిష్యత్తు విద్య ద్వారా సాధ్యమవుతుంది. మేము అదనంగా 40 మందిని మిమ్మల్నితో కలిసి నియమిస్తాము, బిల్‌గే లీడర్ సహాయంతో అదనంగా 40 మంది నియామకాలు జరుగుతాయి.",tur,tur_f45e0972774f287c149355b7c1fc3eb9,0,0,0,0,0,0,0,0,0,0,0,0
"Bu stüdyodakilerin iyi bildiği gibi,benim tarihe ilgim vardır. Beşiktaş’ın bu duruşu bana,İngiliz hükümetinin telkini üzerine,Padişah’ın İstanbul’a çağırdığı Mustafa Kemal’in,Milli Mücadele yolundan dönmeyişini hatırlattı.","నేను ఈ స్టూడియోలోని వారందరికీ తెలిసినట్లుగా, నాకు చరిత్రపై ఆసక్తి ఉంది. బెసిక్‌తాస్ యొక్క ఈ వైఖరి, ఇంగ్లీష్ ప్రభుత్వ సూచనల మేరకు, పదిషాహ్ ఇస్తాంబుల్‌కు పిలిచిన ముస్తఫా కెమల్, జాతీయ పోరాట మార్గం నుండి వెనక్కి తగ్గకుండా ఉండడాన్ని",tur,tur_96330a792f9da8f9411dd0d7893cfe4e,0,0,0,0,0,0,0,0,0,0,0,0
"öğrenci haklarını savunmak için öğrenci, kadın haklarını savunmak için kadın, eşcinsel haklarını savunmak için eşcinsel, hayvan haklarını savunmak için hayvan olmanıza gerek yok","విద్యార్థుల హక్కులను పరిరక్షించడానికి, స్త్రీ హక్కులను పరిరక్షించడానికి, లైంగికminorities హక్కులను పరిరక్షించడానికి, జంతువుల హక్కులను పరిరక్షించడానికి, మీరు విద్యార్థి, స్త్రీ, లైంగికminorities లేదా జంతువుగా ఉండవలసిన అవసరం లేదు.",tur,tur_3d83ac8b6ac48c4c489d74e60081086a,0,0,0,0,0,0,0,0,0,0,0,0
Neyi tartışıyorduk hatırlamak lazım: 5) Reza Zarrab'ın koordinasyonunda toplam 130 milyon TL civarında rüşvet/yolsuzluk...,మేము దేని గురించి మాట్లాడుతున్నామో గుర్తుంచుకోవాలి: 5) రెజా జర్రాబ్‌ నేతృత్వంలో సుమారు 130 మిలియన్ టలల విలువైన అవినీతి/మోసాలు...,tur,tur_f876c990b1c5e52808d5668c56071f03,0,0,0,0,0,0,0,0,0,0,0,0
"Bir kanal, Saray'daki gayr-ı meşru iktidar daha iyi soygun yapabilsin diye karartıldı. Hep daha fazla daha fazla soysunlar diye...","ఒక ఛానెల్, రాజభవనంలోని అనధికారిక పాలకులు మరింత ఎక్కువ దోపిడీ చేయడానికి చీకటిగా మార్చబడింది. వారు మరింత ఎక్కువ దోపిడీ చేయడానికి...",tur,tur_9b252215ed16352db1298f27decbfc37,1,1,0,0,0,0,0,1,0,0,0,0
"Domuz eti yiyince gavur diyorlar aşağlıyorlar. Ama Uygurların hayatlarını pazarlık konusu edip çıkar elde edenlere bir bildiği vardır diyorlar. Domuz eti yiyen, içki içenlerle uğraşmayı bırakın. Yetim hakkı, kul hakkı yiyenlere bir kerecik odaklanın.","పంది మాంసం తినేవారిని అవమానించేలా మాట్లాడుతున్నారని చెబుతున్నారు. అయితే, ఉర్దూ ప్రజల జీవితాలను లాభాపేక్షతో ఉపయోగించుకునే వారి గురించి వారికి తెలుసని చెబుతున్నారు. పంది మాంసం తినేవారు, మద్యం సేవించే వారితో వ్యవహరించడం మానేసి, నిస్సహాయుల హక్కులను",tur,tur_838a0a3e8e335a3013727e7e359b295f,1,0,0,1,0,0,1,0,0,0,0,0
Senin kanuni yetkini kullanarak yaptığın atamalara Cumhurbaşkanı karışıyor mu! Atama yapmadan önce belediye personeline seçim mi yaptırıyorsun? Polislere saldıran militanlara tepki veremeyen Mansur Yavaş'tan hadsiz açıklama!,"మీ చట్టపరమైన అధికారాలను ఉపయోగించి మీరు చేసే నియామకాలకు అధ్యక్షుడి జోక్యం ఉంటుందా! నియామకం చేయడానికి ముందు, మీరు మునిసిపల్ సిబ్బందికి ఎన్నికలు నిర్వహిస్తున్నారా? పోలీసులపై దాడి చేస్తున్న మిలిటెంట్లకు స్పందించలేని మాన్సుర్ యవాస్ యొక్క అసభ్యకరమైన ప్రకటన!",tur,tur_a63db0590d6c27d28cbd2be16fcd7fa2,1,1,0,0,0,0,0,0,0,0,1,0
Bizde erkekler olarak insaniz insan bizde kalmasi yönünde kararimiz olduğu halde verilmeyen cocuklarimizi haciz ederek almanin acisini kimse bilemez bu #nafaka zulmune #cocukicrasi na #tazyikhapsi ne bi son verin artik lutfen sayin @RTErdogan #erkeklerdeinsan #bekliyoruz https://t.co/2fk0d6dyrC,"మేము పురుషులుగా, పిల్లలను కలిగి ఉండాలనే నిర్ణయం ఉన్నప్పటికీ, పిల్లలను తీసివేయడం ద్వారా కలిగే బాధను ఎవరూ అర్థం చేసుకోలేరు. #నాఫాకా జూతి, #పిల్లల తీసివేత, #అవమానకరమైన పరిస్థితుల నుండి బయటపడండి. దయచేసి @",tur,tur_0bc036e5cfe739820d82d6cbed3162f0,1,0,0,0,1,0,0,0,0,0,1,0
Eymir'de kesilen ağaçları belediye kesseydi zihniyeti bozukların hepsi ellerinde molotofla meydanlara çıkardı.,"ఎయిమిర్లో చెట్లు నరికితే, మనస్తత్వం సరిగా లేని వారు అందరూ మోలోటోఫ్ బాణాలతో వీధుల్లోకి వెళ్లేవారు.",tur,tur_b423f2d0096e47a576a1b357060ee0d8,1,0,0,0,0,1,1,1,0,0,0,0
"Türkiye, dünyada pandemi sürecinde halkına en az yardım eden ülke ve halkına IBAN gönderen 5 ülkeden birisi olmuş! Yardımların %89'unu patronlara yaparken, sadece %11'ini fakir halka yapmışlar!Birisi bunlar için, ""kimsesizlerin kimsesi, halkın adamı"" falan mı demişti..?","టర్కీ, ప్రపంచంలో మహమ్మారి సమయంలో తన ప్రజలకు తక్కువ సహాయం చేసిన దేశాలలో ఒకటిగా మరియు ప్రజలకు IBAN పంపిన 5 దేశాలలో ఒకటిగా నిలిచింది! సహాయం యొక్క 89% ను యజమానులకు అందించగా, కేవలం 11% ను పేద ప్రజలకు అందించారు! ఒక వ్యక్తి, ""పేదవారికి సహాయం",tur,tur_08e96ca3343271226b8a894a6825e61c,1,1,0,0,0,0,0,0,0,0,1,0
Bende hep onu diyorum ama siz İslama dinimize karşı yapılan yanlışa yanlış diyemiyorsunuz reis yaptıysa vardır bir bildiği deyip konu kapatıyorsunuz. Biz dünyanın hakaretkerini işitiyoruz siz sesinizi dahil çıkarmıyorsunuz,"నేను ఎప్పుడూ ఇలాగే చెబుతున్నాను, కానీ మీరు ఇస్లాం పట్ల జరుగుతున్న తప్పులను ఎత్తి చూపలేరు. ""అది ఆయనకు ఏదో తెలుసు, కాబట్టి మనం దాని గురించి మాట్లాడకూడదు"" అని మీరు చెప్పి, ఆ విషయాన్ని వదిలేస్తారు.",tur,tur_407cb732d019323c5a923659fceeae35,1,0,0,1,0,0,0,0,0,0,1,0
"Bilmiyorum cevap mı, boş yere mi nefret ediyorsun, ilk defa homofobik bir ateist görüyorum, sen Allah'ın olmadığını anladın ama lgbtqya ayrımcılık yapmanın yanlış olduğunu anlayamadın mı? Sizin yüzünüzden trans insanların 60% kendini öldürmeyi deniyor, peki neden nefret dolusun?","నాకు తెలియదు, ఇది సమాధానమా, లేక మీరు కేవలం ద్వేషపూరితంగా మాట్లాడుతున్నారా? ఇదివరకు నేను ఇలాంటి ఒక అథేయిస్ వ్యక్తిని చూడలేదు. మీరు దేవుడు లేడని తెలుసుకున్నారు, కానీ LGBTQ వ్యక్తుల పట్ల వివక్ష చూపించడం తప్పు అని మీరు గ్రహించలేదా? మీ వల్ల ట్రాన్స్ వ్యక్తులు 6",tur,tur_126f51b888c0589f8a7aa3a565f570e3,1,0,0,0,1,0,1,0,0,0,1,0
"Suriyeli isteyen Suriye'ye, Afgan isteyen Afganistan'a gitsin!","సరియాకు వెళ్లాలనుకునే వారు, సరియాకు వెళ్లాలి! ఆఫ్ఘనిస్తాన్‌కు వెళ్లాలనుకునే వారు, ఆఫ్ఘనిస్తాన్‌కు వెళ్లాలి!",tur,tur_1c4cad7e97ca43ff8ca0f1926137a955,1,0,1,0,0,0,0,0,0,0,1,0
اگر آج 1947 ہوتا تو میں دیکھتا کہ کیسے یہ فرقہ پرستی، افراتفری اور انتشار ہوتا۔ مگر درحقیقت لاشعور ہیں #NSlastHope4Pak @username,"ఒకవేళ ఈ రోజు 1947 జరిగేది, అప్పుడు ఈ మతపరమైన విభేదాలు, గందరగోళం మరియు అల్లర్లు ఎలా జరుగుతాయో నేను చూస్తాను. కానీ నిజానికి, #NSlastHope4Pak @username",urd,urd_69ebcf0da8d809f7d98159612d771c92,0,0,0,0,0,0,0,0,0,0,0,0
اجلاس میں آزادی مارچ کے حوالے سے مشاورت کی جائے گی،ذرائع,"సమావేశంలో స్వేచ్ఛా ప్రదర్శన గురించిన చర్చలు జరుగుతాయని, సమాచారం.",urd,urd_edc43cb46f3d9542dbe16b44c9a2d267,0,0,0,0,0,0,0,0,0,0,0,0
جب تحریک انصاف حکومت بنائے گی تو پولیس اور سول سروس کو غیر سیاسی کیا جائے گا، اُنہیں بیرونی مداخلت سے محفوظ رکھا جائے گا ۔ انصار عباسی #ایکسٹینشن_نامنظور,"ప్రభుత్వం ఏర్పాటు చేసిన తర్వాత, న్యాయ మరియు సివిల్ సేవలను రాజకీయపరంగా తొలగించబడతాయి, మరియు వాటిని బాహ్య జోక్యాల నుండి రక్షించబడతాయి. ఇన్స్‍ాబ్ అబ్‍స‍ా #అనుమానించబడిన",urd,urd_b687fbe1bca2fcb3cb961246718f2faf,0,0,0,0,0,0,0,0,0,0,0,0
"۔"" تحفظ ناموس رسالت ﷺ ہر صاحب ایمان کے دل کی آواز ہے  #یوم_تحفظ_ختم_نبوت","""ప్రతి విశ్వాసి యొక్క హృదయంలో 'ప్రవక్త యొక్క గౌరవాన్ని కాపాడటం' అనేది ఒక ముఖ్యమైన విషయం. #ప్రవక్త_గౌరవ_రోజు",urd,urd_e4845b33700698ff0ed8e1b900f1e9d7,0,0,0,0,0,0,0,0,0,0,0,0
کشمیر میں بھارت کی ریاستی دہشت گردی۔۔۔,కశ్మీర్‌లో భారత ప్రభుత్వం చేస్తున్న దాడులు,urd,urd_2a4c3e1fc76ddccb6b3d6ca9c6015b0d,0,0,0,0,0,0,0,0,0,0,0,0
"""فسطائیت ہے لوگو"" خرم دستگیر پہلوان نے احتجاج کیا ""سرکاری زمین پر غیر قانونی پٹرول پمپ نہیں چلانے دیتے""","""ఫస్తాయీత్ ప్రజలారా,"" అని ఖర్మ్ దస్తీర్ పెల్వాన్ నిరసన వ్యక్తం చేశారు, ""ప్రభుత్వ భూమిపై చట్టవిరుద్ధంగా పెట్రోల్ పంపులు నడపడానికి అనుమతించరు.""",urd,urd_798934f556086884742aa97f13edf62a,0,0,0,0,0,0,0,0,0,0,0,0
جوکچھ آج مجھےمیرےایک دوست نےقبائلی علاقوں کےحالات بتائےہیں وہ توتصویرہی کچھ اورتھی وہ وہاں سے ہوکرآیاہے،مہمان نوازی مذہبی رواداری توعام ہے,నేను ఈరోజు నా స్నేహితుడి నుండి తెలపబడిన తెల్ల ప్రాంతాల పరిస్థితులు వేరేలా ఉన్నాయి. అక్కడ సాధారణంగా ఆతిథ్యం మరియు మతపరమైన సహనం కనిపిస్తాయి.,urd,urd_5c4ffaa1a8380eeeb775d151d70713be,0,0,0,0,0,0,0,0,0,0,0,0
آزادی مارچ تو ہو گا ہم بھرپور شرکت کریں گے #آزادی_مارچ_تو_ہو_گا,"మేము ఖచ్చితంగా పాల్గొంటాము, స్వేచ్ఛా ప్రదర్శన ఉంటుంది #స్వేచ్ఛా_ప్రదర్శన_ఉంటు",urd,urd_2e9566c026674b1ee14bd68ca65e371f,0,0,0,0,0,0,0,0,0,0,0,0
تحفظ ناموس رسالت ﷺ ملین مارچ لاہور #NamoseRisalatMilionMarch @username,ప్రవక్త ﷺ యొక్క గౌరవాన్ని కాపాడటానికి లక్షల మంది ప్రజలు లాహోర్లో నిరసన ప్రదర్శన #NamoseRisalatMilionMarch @username,urd,urd_6ce51c496dad5e700dbfff32b450e69d,0,0,0,0,0,0,0,0,0,0,0,0
آخر پختون ہی اس ظلم کا نشانہ کیوں? #ANPRejectsAntiAfghanPolicy,"చివరికి, పాఖ్తున్ ప్రజలను ఎందుకు లక్ష్యంగా చేసుకుంటున్నారు? #ANP, ఆఫ్ఘనిస్తాన్ వ్యతిరేక విధానాన్ని వ్యతిరేకిస్తోంది",urd,urd_a3ae3da5afbab5b5ca623ca47ace6c33,0,0,0,0,0,0,0,0,0,0,0,0
#زنجیروں_میں_جکڑا_میڈیا جب تک ہے دم لڑے گے ہم اس بکاؤ میڈیا کے خلاف نواز شریف کے ساتھ,"#చైన్‌తో బంధించబడిన మీడియా, మనం ఈ దుష్ట మీడియాకు వ్యతిరేకంగా నవాజ్ షరీఫ్తో పోరాడుతాము.",urd,urd_6c620b699672b5890f5bc695e563cef5,1,1,0,0,0,1,1,1,0,1,0,1
ملک کی تین بڑی سیاسی جماعتیں جلد ہی میثاق جمہوریت پہ دستخط کریں گی پنڈی سے قہقوں کی آوازیں آئیں گی,"దేశంలోని మూడు ప్రధాన రాజకీయ పార్టీలు త్వరలో ""సమాఖ్యవాదం"" ఒప్పందంపై సంతకం చేస్తాయి. పండి నుండి వచ్చే శబ్దాలు వినిపిస్తాయి.",urd,urd_6cc3ca6ec85a024e0bc9344ec915eb22,1,1,0,0,0,0,0,1,0,1,0,1
-JaximH پٹواری پڑھے لکھے بھی ہوتے ہیں میں تو سمجھا تھا خالی ذہنی غلام ہوتے ہیں,"-జాక్సిమ్ పటోవారి చదువుకున్నవారు, నాకు తెలుసు వారు సాధారణంగా తెలివైనవారు కాదు.",urd,urd_d24a0ac127421e1e0d2af17e01be1c19,1,1,0,0,0,0,1,0,0,1,0,1
